video_recv_googJitterBufferMs,39.0,36.0,34.0,32.0,31.0,29.0,27.0,26.0,25.0,23.0,24.0,24.0,22.0,21.0,21.0,20.0,18.0,18.0,17.0,17.0,18.0,17.0,16.0,15.0,15.0,15.0,15.0,15.0,22.0,22.0,22.0,21.0,21.0,22.0,21.0,21.0,22.0,22.0,21.0,24.0,23.0,24.0,24.0,25.0,25.0,29.0,32.0,30.0,29.0,29.0,29.0,31.0,29.0,28.0,26.0,24.0,24.0,22.0,21.0,20.0,19.0,19.0,18.0,18.0,21.0,20.0,18.0,17.0,17.0,17.0,17.0,23.0
video_recv_googPlisSent,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,8.0,8.0,8.0,8.0,8.0,8.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,46.5,46.5,46.5,46.5,46.5,46.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.5,8.5,8.5,8.5,8.5,8.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,12.5,26.5,36.0,27.5,32.0,24.5,19.0,26.0,20.5,27.0,21.0,16.5,13.5,22.0,37.0,28.0,21.5,18.0,14.5,13.0,11.5,14.0,12.0,10.5,9.5,12.5,15.0,12.5,11.0,12.0,12.0,12.0,11.0,9.5,8.5,8.0,13.0,11.0,18.5,23.0,18.5,15.5,13.5,13.5,13.5,12.0,11.0,12.0,22.0,31.0,32.5,30.5,26.0,23.0,23.5,24.0,19.0,16.0,19.0,22.0,17.5,14.5,12.0,11.0,10.0,9.0,9.5,10.0,9.0,8.5,9.0,9.0
ear_ear_delay_audio_send,391.0,251.0,34.0,280.0,371.0,371.0,468.0,428.0,468.0,468.0,428.0,147.0,202.0,235.5,300.5,320.5,320.5,320.5,320.5,320.5,359.5,269.5,248.5,288.5,299.5,318.5,279.5,279.5,13.5,301.5,301.5,301.5,311.5,211.5,26.5,308.5,9.0,19.0,16.0,17.0,18.0,11.0,18.0,12.5,18.5,14.5,16.5,12.5,12.5,9.5,9.5,14.5,14.5,9.5,16.5,13.5,15.0,15.0,10.0,15.0,14.0,10.0,11.5,12.5,17.5,13.0,18.0,13.0,18.0,19.0,13.0,16.0
audio_recv_kbitsReceivedPerSecond,6,8,7,7,6,6,6,6,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,7,7,7,7,6,4,7,6,0,36,20,40,41,40,41,39,42,40,39,28,25,39,41,41,40,41,41,41,40,37,39,41,40,33,25,26,12,28,26,26,26,23,7,25
video_recv_kbitsReceivedPerSecond,149,170,116,102,121,152,155,192,170,190,182,140,130,106,135,149,162,193,181,195,174,149,129,110,138,152,167,196,171,134,157,180,168,148,137,142,0,115,97,79,47,51,48,55,74,58,69,76,87,106,50,52,49,62,81,73,85,80,94,118,107,135,137,141,118,157,92,86,102,124,118,158
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,61.309000000000005,80.069,93.384,76.183,63.989000000000004,63.989000000000004,50.991,56.351000000000006,50.991,50.991,56.351000000000006,90.672,86.635,82.146,73.436,70.756,70.756,70.756,70.756,70.756,65.53,77.59,80.404,75.04400000000001,73.57000000000001,71.024,76.25,76.25,93.876,73.302,73.302,73.302,71.962,85.36200000000001,93.56400000000001,93.98400000000001,93.744,93.816,93.792,93.768,93.936,93.768,93.9,93.756,93.852,93.804,93.9,93.9,93.97200000000001,93.97200000000001,93.852,93.852,93.97200000000001,93.804,93.876,93.84,93.84,93.96000000000001,93.84,93.864,93.96000000000001,93.924,93.9,93.78,93.888,93.768,93.888,93.768,93.744,93.888
kpi_audio_synchronization,3.1675506120335974,4.026605531540437,4.412819116790272,3.8719477683365917,3.303958188905318,3.303958188905318,2.627089432974103,2.9094577820391434,2.627089432974103,2.627089432974103,2.9094577820391434,4.355114156068864,4.248105335314875,4.102470641983048,3.7537323061790087,3.6322533378314885,3.6322533378314885,3.6322533378314885,3.6322533378314885,3.6322533378314885,3.380988887361,3.9297474466470006,4.039179337465152,3.8237606185237127,3.7596537899490006,3.644651082207232,3.8747441406250003,3.8747441406250003,4.421986386242368,3.7477956619427446,3.7477956619427446,3.7477956619427446,3.6876176263361042,4.209503873674504,4.416220494188992,4.423943717404673,4.4195671256965126,4.420890394582528,4.420450283536384,4.420009193714176,4.423076247851008,4.420009193714176,4.422423067,4.419788281943489,4.421548724676544,4.420670461442753,4.422423067,4.422423067,4.423727218617665,4.423727218617665,4.421548724676544,4.421548724676544,4.423727218617665,4.420670461442753,4.421986386242368,4.421329526272,4.421329526272,4.423510474048,4.421329526272,4.4217676780241915,4.423510474048,4.422858766368832,4.422423067,4.420229860936,4.422204849258496,4.420009193714176,4.422204849258496,4.420009193714176,4.4195671256965126,4.422204849258496
eye_eye_delay_video_send,34.5,48.5,57.0,51.5,55.0,48.5,43.0,51.0,45.5,56.0,53.0,46.5,42.5,51.0,66.0,59.0,50.5,46.0,40.5,37.0,35.5,36.0,33.0,30.5,28.5,31.5,33.0,30.5,32.0,32.0,30.0,29.0,28.0,26.5,25.5,31.0,52.0,47.0,52.5,55.0,49.5,44.5,40.5,39.5,38.5,35.0,35.0,36.0,44.0,52.0,53.5,50.5,44.0,41.0,40.5,41.0,37.0,33.0,35.0,37.0,32.5,29.5,27.0,26.0,32.0,31.0,31.5,31.0,30.0,30.5,30.0,30.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,356.5,202.5,-23.0,228.5,316.0,322.5,425.0,377.0,422.5,412.0,375.0,100.5,159.5,184.5,234.5,261.5,270.0,274.5,280.0,283.5,324.0,233.5,215.5,258.0,271.0,287.0,246.5,249.0,-18.5,269.5,271.5,272.5,283.5,185.0,1.0,277.5,-43.0,-28.0,-36.5,-38.0,-31.5,-33.5,-22.5,-27.0,-20.0,-20.5,-18.5,-23.5,-31.5,-42.5,-44.0,-36.0,-29.5,-31.5,-24.0,-27.5,-22.0,-18.0,-25.0,-22.0,-18.5,-19.5,-15.5,-13.5,-14.5,-18.0,-13.5,-18.0,-12.0,-11.5,-17.0,-14.0
kpi_av_synchronization,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.59543356514211,4.233712451884842,3.6845544733114513,3.9938242084800133,4.429715418300614,3.900283497761082,4.429715418300614,5,5,5,4.542982187053405,3.9938242084800133,3.9938242084800133,4.645444442750246,4.978873396874005,4.8250342659265355,4.978873396874005,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,4,4,4,4,3,1,4
kpi_q_video,1.5142857142857142,1.6285714285714286,1.5142857142857142,1.5142857142857142,1.7428571428571429,1.6285714285714286,1.7428571428571429,1.6857142857142855,1.457142857142857,1.4,1.4,1.5142857142857142,1.5714285714285714,1.7428571428571429,1.6857142857142855,1.7428571428571429,1.6285714285714286,1.5142857142857142,1.4,1.4,1.5142857142857142,1.5714285714285714,1.7428571428571429,1.6285714285714286,1.4,1.5142857142857142,1.6857142857142855,1.5714285714285714,1.457142857142857,1.4,1.457142857142857,1.4,1.4,1.457142857142857,1.5142857142857142,1.5142857142857142
qoe_simple_normal,3.1043310203846857,3.2188291860441756,3.687138632024316,3.1825973710850177,3.1575826559101148,3.138535036862496,3.0823750163622017,3.1042254678456196,3.0347559687431542,3.0252321592193443,3.0566064202265717,3.236282525277493,3.2339164658286372,3.2463062618076406,3.1980337483056043,3.1940598946796896,3.1750122756320707,3.1559646565844517,3.1369170375368323,3.1369170375368323,3.1280463843099526,3.198543367087762,3.2392738946389854,3.1962908623756507,3.1510726433276663,3.157342183737312,3.2114795076884923,3.1924318886408733,3.6786334079951835,3.1497550735491937,3.1592788830730036,3.6693270797116297,3.6688407917440564,3.67851163114409,3.68798653944055,3.687937529460305
qoe_simple_smooth,3.023378639432304,3.1569244241394134,3.6061862510719354,3.101644990132637,3.114725513052972,3.0766302749577332,3.0395178735050585,3.051844515464667,2.9442797782669636,2.9252321592193447,2.956606420226572,3.1553301443251116,3.1624878944000656,3.203449118950497,3.145652795924651,3.1512027518225465,3.1131075137273085,3.0750122756320706,3.0369170375368326,3.0369170375368326,3.0470940033575715,3.1271147956591907,3.196416751781842,3.134386100470888,3.0510726433276667,3.076389802784931,3.1590985553075392,3.1210033172123013,3.5881572175189933,3.049755073549194,3.068802692596813,3.56932707971163,3.5688407917440568,3.5880354406679,3.6070341584881693,3.6069851485079245
