video_recv_googFrameWidthReceived,-1,-1,-1,-1,0.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
video_recv_googInterframeDelayMax,-1,-1,-1,-1,-1.0,96.0,117.0,112.0,74.0,77.0,63.0,48.0,31.0,120.0,33.0,36.0,41.0,36.0,87.0,18.0,83.0,37.0,151.0,83.0,48.0,113.0,32.0,23.0,22.0,22.0,74.0,18.0,18.0,39.0,97.0,151.0,53.0,66.0,18.0,18.0,22.0,21.0,27.0,34.0,72.0,18.0,18.0,18.0,21.0,22.0,149.0,19.0,19.0,23.0,22.0,22.0,42.0,30.0,21.0,22.0,149.0,22.0,18.0,18.0,18.0,18.0,18.0,48.0,18.0,26.0,18.0,21.0,18.0,18.0,18.0,135.0,48.0,18.0,18.0,18.0,19.0,18.0,21.0
video_recv_googJitterBufferMs,-1,-1,-1,-1,0.0,79.0,56.0,77.0,61.0,83.0,78.0,74.0,70.0,81.0,79.0,77.0,74.0,72.0,76.0,74.0,72.0,70.0,72.0,71.0,69.0,65.0,64.0,62.0,60.0,58.0,57.0,55.0,53.0,51.0,51.0,52.0,51.0,50.0,49.0,49.0,48.0,48.0,47.0,47.0,46.0,48.0,47.0,46.0,45.0,44.0,46.0,46.0,46.0,46.0,45.0,48.0,46.0,45.0,44.0,44.0,42.0,43.0,42.0,42.0,41.0,40.0,41.0,41.0,41.0,45.0,45.0,44.0,43.0,42.0,41.0,40.0,41.0,41.0,41.0,40.0,40.0,40.0,39.0
video_recv_googPlisSent,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsLost,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_googJitterReceived,-1,-1,-1,-1,-1,-1,15.0,15.0,15.0,12.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0
audio_send_googRtt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,466.0,466.0,466.0,466.0,466.0,466.0,466.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,211.0,211.0,211.0,211.0,211.0,211.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
video_send_resolutionChangesSent,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
video_recv_resolutionChangesReceived,0,0,0,0,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1_way_delay_audio_send,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,233.0,233.0,233.0,233.0,233.0,233.0,233.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,105.5,105.5,105.5,105.5,105.5,105.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
1_way_delay_video_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.5,601.0,0.0,338.5,295.0,206.5,144.5,112.0,78.5,0.0,0.5,0.5,0.5,17.0,12.0,0.0,66.5,46.5,62.5,43.5,30.5,21.5,15.0,10.5,7.5,27.0,46.0,0.0,110.5,77.5,57.5,40.0,28.0,19.5,13.5,0.0,0.5,0.0,3.0,2.0,1.5,1.0,0.5,0.5,8.5,37.5,26.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,24.5,17.0,12.5,8.5,6.0,4.0,3.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,40.0,54.5,38.0,26.5,18.5,13.0,0.0
ear_ear_delay_audio_send,-0.5,-0.5,5.5,92.5,236.5,374.5,106.5,280.5,422.5,328.5,237.5,393.0,351.0,331.0,331.0,328.0,328.0,353.0,101.5,91.5,91.5,189.5,139.5,129.5,99.5,94.5,111.5,99.5,191.5,244.5,231.5,174.5,164.5,112.5,247.5,212.5,202.5,149.5,119.5,87.5,50.5,50.5,50.5,45.5,62.5,54.5,54.5,34.5,216.5,193.5,109.5,66.5,163.5,143.5,143.5,163.5,163.5,143.5,38.5,38.5,38.5,58.5,38.5,120.5,265.5,215.5,113.5,39.5,39.5,59.5,59.5,39.5,59.5,39.5,59.5,59.5,59.5,59.5,88.5,284.5
audio_recv_kbitsReceivedPerSecond,0,0,0,0,0,15,19,28,27,23,23,17,16,15,17,16,16,16,16,16,16,16,11,16,16,16,16,15,15,16,15,16,16,16,16,16,16,16,16,16,16,15,16,15,12,12,14,14,14,15,11,17,15,15,15,14,14,12,12,13,7,16,8,8,8,8,15,15,15,15,15,14,15,15,15,12,14,10,9,8,8,15,15
video_recv_kbitsReceivedPerSecond,0,0,0,0,0,273,224,261,253,324,326,257,224,230,239,197,208,241,255,229,232,214,154,229,147,142,105,113,123,133,143,148,166,173,190,167,99,109,116,126,134,141,158,160,190,197,218,228,230,279,212,244,203,193,226,232,253,267,268,321,227,301,225,217,244,244,292,260,226,248,228,235,268,285,335,211,318,200,212,227,244,238,279
audio_packet_loss_percentage_send,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,73.27358458320164,71.18558458320165,82.012,63.52,91.04992118111461,76.116,57.08800000000001,69.684,81.878,61.041000000000004,66.66900000000001,69.349,69.349,69.751,69.751,66.40100000000001,91.76400000000001,92.004,92.004,88.31,90.852,91.092,91.812,91.932,91.524,91.812,88.042,80.94,82.682,90.012,90.25200000000001,91.5,80.53800000000001,85.22800000000001,86.568,90.61200000000001,91.33200000000001,92.10000000000001,92.988,92.988,92.988,93.108,92.7,92.892,92.892,93.372,84.69200000000001,87.774,91.572,92.604,90.276,90.756,90.756,90.276,90.276,90.756,93.276,93.276,93.276,92.796,93.276,91.308,78.126,84.82600000000001,91.476,93.25200000000001,93.25200000000001,92.772,92.772,93.25200000000001,92.772,93.25200000000001,92.772,92.772,92.772,92.772,92.07600000000001,75.58000000000001
kpi_audio_synchronization,3.746534826058912,3.65210028787729,4.0977296252999045,3.2802960445440004,4.363866169832379,3.869147088017728,2.948144086941697,3.5821448712814723,4.092966980542936,3.1537641878765537,3.4371513688458375,3.5663217009111574,3.5663217009111574,3.5853003077177434,3.5853003077177434,3.423999739565594,4.379783570857793,4.384949331007553,4.384949331007553,4.295429590663001,4.3593107246285445,4.364826687525184,4.380824179184704,4.383409399513024,4.374524839239233,4.380824179184704,4.288129547289384,4.059031369912,4.121216406850024,4.339293889107904,4.345124989898944,4.373993875000001,4.044173221313897,4.205312247673536,4.246129429182976,4.353703996573505,4.370251304655425,4.386989473000001,4.405144588060097,4.405144588060097,4.405144588060097,4.407497903070015,4.399398919,4.403244664705984,4.403244664705984,4.412590417776064,4.188306219966784,4.280724801474232,4.375583995411264,4.397453170965951,4.3457031973079685,4.357078892711488,4.357078892711488,4.3457031973079685,4.3457031973079685,4.357078892711488,4.410752114219968,4.410752114219968,4.410752114219968,4.401329429299649,4.410752114219968,4.369712970049217,3.9512422182293685,4.192593453336168,4.373461987432768,4.410290121146945,4.410290121146945,4.400848232294464,4.400848232294464,4.410290121146945,4.400848232294464,4.410290121146945,4.400848232294464,4.400848232294464,4.400848232294464,4.400848232294464,4.386480842815169,3.846588072216001
eye_eye_delay_video_send,0.0,0.0,74.0,46.0,36.0,29.0,97.0,92.0,700.5,686.0,82.0,425.5,381.0,289.5,225.5,191.0,166.5,87.0,85.5,83.5,79.5,96.0,90.0,76.0,141.5,120.5,135.5,115.5,103.5,92.5,86.0,80.5,76.5,94.0,117.0,70.0,181.5,147.5,125.5,107.0,94.0,84.5,78.5,64.0,63.5,63.0,66.0,64.0,63.5,63.0,60.5,60.5,67.5,95.5,84.0,57.0,57.5,56.5,54.5,54.5,53.5,52.5,75.5,67.0,62.5,58.5,55.0,53.0,51.0,50.0,48.0,47.5,46.5,46.5,45.5,44.5,84.0,96.5,80.0,69.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,1,1,5,1,1.2533333333333334,2.4733333333333336,3.326666666666667,3.7866666666666666,4.113333333333333,5,5,5,5,5,5,5,4.446666666666667,4.726666666666667,4.526666666666666,4.793333333333333,4.953333333333333,5,5,5,5,5,4.773333333333333,5,3.9133333333333336,4.366666666666667,4.66,4.906666666666666,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-0.5,-0.5,-68.5,46.5,200.5,345.5,9.5,188.5,-278.0,-357.5,155.5,-32.5,-30.0,41.5,105.5,137.0,161.5,266.0,16.0,8.0,12.0,93.5,49.5,53.5,-42.0,-26.0,-24.0,-16.0,88.0,152.0,145.5,94.0,88.0,18.5,130.5,142.5,21.0,2.0,-6.0,-19.5,-43.5,-34.0,-28.0,-18.5,-1.0,-8.5,-11.5,-29.5,153.0,130.5,49.0,6.0,96.0,48.0,59.5,106.5,106.0,87.0,-16.0,-16.0,-15.0,6.0,-37.0,53.5,203.0,157.0,58.5,-13.5,-11.5,9.5,11.5,-8.0,13.0,-7.0,14.0,15.0,-24.5,-37.0,8.5,215.0
kpi_av_synchronization,5,5,5,4.88,1,1,5,1,1,1,1,5,5,5,1,1,1,1,5,5,5,1,4.64,4.32,5,5,5,5,1.56,1,1,1,1.56,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4.68,5,1,4.76,3.84,1,1,1.6400000000000001,5,5,5,5,5,4.32,1,1,3.92,5,5,5,5,5,5,5,5,5,5,5,5,1
kpi_resolution_stability,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265,2.5020838739015265
max_resolution_percentage,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735,4.819277108433735
kpi_resolution_stability_norm,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226,2.5035593420145226
max_resolution_percentage_norm,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747,9.63855421686747
kpi_fps_stability,1,1,1,1,1,4.233712451884842,4.303093943648576,4.233712451884842,4.303093943648576,4.782870430458232,4.942427872760581,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,1,2,3,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
kpi_q_video,1.9,1.95,1.7428571428571429,1.8,2.0,2.05,1.9,1.95,1.8499999999999999,1.5142857142857142,1.9,1.457142857142857,1.457142857142857,1.4,1.457142857142857,1.457142857142857,1.5714285714285714,1.6285714285714286,1.7428571428571429,1.5714285714285714,1.4,1.457142857142857,1.5142857142857142,1.5714285714285714,1.7428571428571429,1.7428571428571429,1.8499999999999999,1.9,1.9,2.15,1.8499999999999999,2.0,1.8,1.7428571428571429,1.9,1.95,2.05,2.1,2.1,2.3499999999999996,1.9,2.25,1.9,1.8499999999999999,2.0,2.0,2.25,2.05,1.9,2.0,1.9,1.95,2.1,2.2,2.45,1.8499999999999999,2.3499999999999996,1.8,1.8499999999999999,1.9,2.0,1.95,2.15
qoe_simple_normal,2.8440594251176567,2.841900031986366,2.8568905932872912,2.7622551160604445,2.4848740188702645,2.9771906406494435,3.3058650002682852,2.9286348387898595,2.5358453217795334,2.4554998227769413,3.0223103531096345,2.9724484429583824,3.000596591106531,3.1287370712278975,2.788631251122078,2.821820076882949,2.9833621957037764,3.091978497096077,3.555470560588141,3.5169524942006505,3.4954789694031714,3.0611712192488305,3.4769169722903635,3.451172472961764,3.4928308022435135,3.524641840015232,3.509977357106228,3.522484967027259,3.1649499711314846,3.1738104321231,3.124458332210994,3.1526659861111113,3.1449081357015447,3.5355108846621395,3.0966069736129236,3.1420782218415,3.484287181998751,3.544850682185185,3.579460509784455,3.6485345838585297,3.583904954228899,3.6424997670077794,3.583266546555555,3.575360518300665,3.600360518300665,3.6013989353084512,3.6181451355518646,3.5950805334971374,3.1361759994901406,3.155272574551772,3.541744799700885,3.586897654745721,3.1674532103012765,3.6006336885897743,3.540078133034218,3.1257865436346095,3.2150835682466634,3.1945280126911073,3.576194679357774,3.583481047699961,3.6011946793577736,3.5883014411165792,3.575138024247707
qoe_simple_smooth,2.7440594251176567,2.750233365319699,2.730700117096815,2.645588449393778,2.401540685536931,2.9021906406494438,3.2058650002682847,2.8369681721231927,2.4275119884462,2.291214108491227,2.922310353109634,2.7986389191488588,2.826787067297007,2.9454037378945643,2.614821727312554,2.648010553073426,2.8286002909418713,2.9467404018579817,3.4292800843976643,3.3621905894387463,3.3121456360698383,2.8873616954393064,3.3126312580046497,3.29641056819986,3.3666403260530373,3.398451363824756,3.401644023772894,3.4224849670272595,3.0649499711314845,3.1154770987897673,3.0161249988776606,3.069332652777778,3.028241469034878,3.4093204084716633,2.9966069736129235,3.050411555174833,3.4092871819987507,3.478184015518518,3.512793843117788,3.6235345838585293,3.4839049542288993,3.600833100341113,3.4832665465555555,3.4670271849673315,3.5170271849673314,3.518065601975118,3.5764784688851976,3.5200805334971377,3.0361759994901405,3.071939241218439,3.4417447997008854,3.4952309880790544,3.10078654363461,3.5506336885897745,3.531744799700885,3.0174532103012766,3.190083568246663,3.077861346024441,3.4678613460244403,3.483481047699961,3.5178613460244406,3.4966347744499124,3.5168046909143738
