video_send_googFrameRateSent,0.0,0.0,14.0,18.0,14.0,15.0,24.0,24.0,25.0,30.0,30.0,40.0,41.0,49.0,49.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,47.0,47.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0
video_send_googFrameWidthSent,0.0,0.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
video_send_googRtt,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,1092.0,1071.0,1014.0,730.0,590.0,0.0,222.0,155.0,109.0,0.0,93.0,95.0,66.0,46.0,0.0,240.0,183.0,128.0,89.0,62.0,43.0,30.0,0.0,129.0,90.0,63.0,80.0,92.0,126.0,117.0,82.0,57.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,76.0,53.0,37.0,26.0,18.0,12.0,8.0,5.0,0.0,1.0,45.0,31.0,0.0,23.0,16.0,68.0,62.0,43.0,30.0,21.0,15.0,10.0,0.0,1.0,1.0,51.0,41.0,29.0,20.0,14.0
audio_send_packetsLost,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_googJitterReceived,-1,-1,-1,-1,-1,20.0,20.0,20.0,20.0,20.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0
audio_send_googRtt,-1,-1,-1,-1,-1,1031.0,1031.0,1031.0,1031.0,1031.0,530.0,530.0,530.0,530.0,530.0,530.0,185.0,185.0,185.0,185.0,185.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,71.0,71.0,71.0,71.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,297.0,297.0,297.0,297.0,297.0,382.0,382.0,382.0,382.0,382.0,1.0,1.0,1.0,1.0,1.0,170.0,170.0,170.0,170.0,170.0,181.0
video_recv_resolutionChangesReceived,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
video_send_resolutionChangesSent,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1_way_delay_audio_send,-0.5,-0.5,-0.5,-0.5,-0.5,515.5,515.5,515.5,515.5,515.5,265.0,265.0,265.0,265.0,265.0,265.0,92.5,92.5,92.5,92.5,92.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,35.5,35.5,35.5,35.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,148.5,148.5,148.5,148.5,148.5,191.0,191.0,191.0,191.0,191.0,0.5,0.5,0.5,0.5,0.5,85.0,85.0,85.0,85.0,85.0,90.5
1_way_delay_video_send,0.0,0.0,0.0,0.0,0.0,0.0,548.5,546.0,535.5,507.0,365.0,295.0,0.0,111.0,77.5,54.5,0.0,46.5,47.5,33.0,23.0,0.0,120.0,91.5,64.0,44.5,31.0,21.5,15.0,0.0,64.5,45.0,31.5,40.0,46.0,63.0,58.5,41.0,28.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,38.0,26.5,18.5,13.0,9.0,6.0,4.0,2.5,0.0,0.5,22.5,15.5,0.0,11.5,8.0,34.0,31.0,21.5,15.0,10.5,7.5,5.0,0.0,0.5,0.5,25.5,20.5,14.5,10.0,7.0
ear_ear_delay_audio_send,-1.5,-1.5,-1.5,-1.5,1.5,597.5,526.5,662.5,765.5,708.5,728.0,676.0,492.0,424.0,474.0,436.0,228.5,196.5,163.5,151.5,213.5,140.5,65.5,414.5,384.5,354.5,322.5,292.5,338.5,295.5,275.5,295.5,295.5,295.5,303.5,282.5,267.5,237.5,207.5,170.0,170.0,170.0,170.0,170.0,170.0,169.5,169.5,169.5,169.5,169.5,82.5,337.5,307.5,274.5,242.0,212.0,180.0,170.0,170.0,317.5,187.5,539.5,507.5,474.5,485.0,455.0,425.0,392.0,362.0,169.5,169.5,169.5,169.5,169.5,254.0,173.0,438.0,402.0,370.0,342.5
audio_recv_kbitsReceivedPerSecond,0,0,4,20,29,29,19,29,30,23,24,24,24,23,25,19,17,28,39,39,37,16,16,18,17,24,22,26,24,20,20,18,19,19,18,26,18,19,20,19,30,16,16,16,16,27,27,27,27,25,36,39,38,16,16,16,16,16,16,16,16,16,16,11,23,28,38,39,39,40,39,38,38,27,33,16,16,16,10,34
video_recv_kbitsReceivedPerSecond,0,0,104,328,284,302,274,316,225,188,215,321,254,252,277,270,234,180,182,191,194,200,142,157,161,173,169,163,129,95,94,75,72,91,81,43,73,61,64,74,78,80,88,101,107,115,113,135,132,112,111,106,112,127,134,141,136,167,177,191,224,215,233,181,206,144,130,146,148,167,182,189,199,221,250,254,237,305,207,246
audio_packet_loss_percentage_send,0.0,0.0,0.0,2.0020408163265304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,94.164,33.0433209470233,43.152,24.927999999999997,11.12599999999999,18.763999999999996,16.150999999999996,23.119,47.775000000000006,56.887,50.187000000000005,55.279,83.084,87.372,90.276,90.56400000000001,85.09400000000001,90.828,92.628,58.160000000000004,62.18000000000001,66.2,70.488,74.50800000000001,68.344,74.106,76.786,74.106,74.106,74.106,73.034,75.848,77.858,81.878,85.898,90.12,90.12,90.12,90.12,90.12,90.12,90.132,90.132,90.132,90.132,90.132,92.22,68.47800000000001,72.498,76.92,81.275,85.295,89.583,90.12,90.12,71.158,88.578,41.410000000000004,45.69800000000001,50.120000000000005,48.713,52.733000000000004,56.753,61.175000000000004,65.195,90.132,90.132,90.132,90.132,90.132,79.667,90.048,55.011,59.83500000000001,64.123
kpi_audio_synchronization,4.4271616559393925,1.7390301318210195,2.221010620985344,1.413045087092736,1.051119573761368,1.216744204825792,1.149608915883343,1.350295917760887,2.4586111497343754,2.9376010638872794,2.584819902055579,2.8530684485415274,4.135043683963072,4.269423134160065,4.3457031973079685,4.352571810236993,4.201096568245913,4.358754126675137,4.397941034479936,3.0042576225280007,3.2121861423760003,3.414110104,3.6198030361000963,3.8006711945484164,3.518405571558912,3.783186099238888,3.8969585139904086,3.783186099238888,3.783186099238888,3.783186099238888,3.7358772962968723,3.8579015390786564,3.9405318230910162,4.092966980542936,4.226027822284456,4.341928899904,4.341928899904,4.341928899904,4.341928899904,4.341928899904,4.341928899904,4.342220567420225,4.342220567420225,4.342220567420225,4.342220567420225,4.342220567420225,4.389518544664001,3.5248321104205367,3.7118630858900565,3.902468142784,4.071270141296876,4.207411073668376,4.328650113051991,4.341928899904,4.341928899904,3.650829992745816,4.302624123144136,2.1336270454530006,2.3509978302212566,2.5813009959040003,2.507563368058321,2.7188624552621414,2.930569010791561,3.1606603568593754,3.364341256970875,4.342220567420225,4.342220567420225,4.342220567420225,4.342220567420225,4.342220567420225,4.01135076064226,4.340174225145857,2.8389544207556834,3.091449219944876,3.3107009100779314
eye_eye_delay_video_send,-1.0,-1.0,-1.0,-1.0,0.0,79.0,604.5,623.0,596.5,590.0,443.0,369.0,70.0,192.0,156.5,131.5,74.0,118.5,123.5,107.0,95.0,70.0,192.0,162.5,133.0,109.5,95.0,83.5,75.0,58.0,121.5,100.0,84.5,91.0,97.0,115.0,109.5,91.0,77.5,49.0,48.5,48.5,47.5,47.5,46.5,48.0,47.5,46.5,45.0,44.5,84.0,72.5,64.5,59.0,54.0,54.0,50.0,47.5,44.0,44.5,64.5,58.5,42.0,53.5,49.0,74.0,72.0,62.5,56.0,55.5,52.5,49.0,43.0,42.5,41.5,65.5,61.5,55.5,51.0,47.0
kpi_video_synchronization,5,5,5,5,5,5,1,1,1,1,1,1.4133333333333336,5,3.7733333333333334,4.246666666666667,4.58,5,4.753333333333333,4.6866666666666665,4.906666666666666,5,5,3.7733333333333334,4.166666666666667,4.56,4.873333333333333,5,5,5,5,4.713333333333333,1,5,5,5,4.8,4.873333333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-0.5,-0.5,-0.5,-0.5,1.5,518.5,-78.0,39.5,169.0,118.5,285.0,307.0,422.0,232.0,317.5,304.5,154.5,78.0,40.0,44.5,118.5,70.5,-126.5,252.0,251.5,245.0,227.5,209.0,263.5,237.5,154.0,195.5,211.0,204.5,206.5,167.5,158.0,146.5,130.0,121.0,121.5,121.5,122.5,122.5,123.5,121.5,122.0,123.0,124.5,125.0,-1.5,265.0,243.0,215.5,188.0,158.0,130.0,122.5,126.0,273.0,123.0,481.0,465.5,421.0,436.0,381.0,353.0,329.5,306.0,114.0,117.0,120.5,126.5,127.0,212.5,107.5,376.5,346.5,319.0,295.5
kpi_av_synchronization,5,5,5,5,5,1,5,5,1,1,1,1,1,1,1,1,1,2.36,5,5,1,2.96,4.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_resolution_stability,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008,2.502131383293008
max_resolution_percentage,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
kpi_resolution_stability_norm,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932,2.504163299631932
max_resolution_percentage_norm,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25
kpi_fps_stability,1,1,4.233712451884842,4.59543356514211,4.487839843855012,4.59543356514211,4.542982187053405,5,4.942427872760581,4.738985153469177,4.942427872760581,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.542982187053405,4.738985153469177,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,3,4,4,3,4,4,3,4,4,4,3,4,3,3,4,5,5,5,3,3,3,3,4,3,4,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,4,4,4,4,5,5,5,3,3,3,3,3,3,3,3,3,3,2,3,4,5,5,5,5,5,5,5,4,5,3,3,3,2,5
kpi_q_video,2.3499999999999996,2.05,2.05,2.15,2.1,1.95,1.6857142857142855,1.6857142857142855,1.7428571428571429,1.7428571428571429,1.8,1.457142857142857,1.5142857142857142,1.5714285714285714,1.6285714285714286,1.6285714285714286,1.5714285714285714,1.4,1.4,1.4,1.4,1.457142857142857,1.4,1.5714285714285714,1.6285714285714286,1.7428571428571429,1.9,1.8499999999999999,1.95,1.6857142857142855,1.8,1.457142857142857,1.4,1.457142857142857,1.457142857142857,1.5714285714285714,1.6857142857142855,1.6857142857142855,1.7428571428571429,1.9,2.0,2.05,1.95,2.3,1.8,2.0
qoe_simple_normal,2.99468462843771,2.646003347980113,3.238508810979179,3.2256883816451007,3.159208815504876,2.726099394726551,2.665850402781653,2.7643185940369235,2.442948741462329,2.4622627231529735,2.466495745688494,2.494679563065461,3.0451635839324047,2.9333221471818063,3.003914111870197,3.04171432812157,3.062026602820975,3.1746763844453856,3.4649564112385107,3.3345471432438516,2.9235762380417776,3.1733138210793648,3.265904041048159,2.9249423020397707,2.946806968268451,3.030089460761993,3.0829953904433793,3.06202067769321,3.078687344359876,3.034639725312257,3.0165789588478007,2.5604017583103267,3.0045035358990013,3.030964585139691,3.0457491231109715,2.9792827819585512,3.039145710223614,3.096722258719492,3.1062460682433017,3.132436544433778,3.1491032111004444,3.1574689519355807,3.1408022852689137,3.1991356186022473,3.1158022852689142,3.1491356186022474
qoe_simple_smooth,2.9696846284377103,2.571003347980113,3.1635088109791787,3.167355048311767,3.0925421488382097,2.6344327280598843,2.5301361170673675,2.628604308322638,2.316758265271853,2.3360722469624973,2.3498290790218275,2.320870039255937,2.8808778696466906,2.778560242419901,2.8586760166321024,2.8964762328834754,2.9072646980590697,2.9913430511120525,3.2816230779051776,3.151213809910519,2.740242904708445,2.999504297269841,3.0825707077148254,2.770180397277866,2.801568873030355,2.903898984571517,2.9829953904433792,2.953687344359876,2.9870206776932093,2.898925439597971,2.8999122921811344,2.386592234500803,2.821170202565668,2.8571550613301677,2.8719395993014474,2.824520877196647,2.9034314245093285,2.961007973005206,2.980055592052826,3.032436544433778,3.0657698777671114,3.08246895193558,3.049135618602247,3.1658022852689136,2.9991356186022475,3.065802285268914
