audio_recv_googJitterReceived,109.0,109.0,109.0,108.0,108.0,108.0,108.0,108.0,108.0,112.0,112.0,112.0,112.0,112.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,104.0,104.0,104.0,104.0
audio_recv_googPreferredJitterBufferMs,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0
video_recv_bitsReceivedPerSecond,0.0,392540.86781029264,410360.0,437688.0,469688.0,556208.0,543728.0,688128.0,554768.0,434421.5784215784,355184.0,208104.0,243440.0,281536.0,328488.0,369854.14585414587,359920.0,445296.0,465576.0,436480.0,408136.13613613613,350840.0,368823.17682317685,417057.05705705704,451529.88047808764,475405.6224899598
video_recv_packetsReceivedPerSecond,0.0,69.62663975782039,71.0,72.0,75.0,84.0,82.0,103.0,85.0,71.92807192807193,54.0,54.0,60.0,64.0,65.0,66.93306693306694,68.0,73.0,74.0,69.0,74.07407407407408,68.0,64.93506493506493,72.07207207207207,73.70517928286853,73.29317269076306
video_recv_googCurrentDelayMs,34.0,34.0,34.0,34.0,33.0,33.0,33.0,35.0,35.0,36.0,36.0,37.0,37.0,37.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0
video_recv_googDecodeMs,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
video_recv_googFrameHeightReceived,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_recv_googFrameRateOutput,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,48.0,51.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,60.0,60.0,60.0,61.0,61.0,59.0,60.0,60.0,60.0,61.0,45.0,53.0,60.0,60.0,60.0,61.0,60.0,60.0,59.0,60.0,61.0,60.0,59.0,61.0,60.0,60.0
video_recv_googFrameWidthReceived,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
