video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,1
1_way_delay_audio_send,17.0,17.0,16.5,16.5,16.5,16.5,16.5,47.5,47.5,8.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0
1_way_delay_video_send,9.0,8.5,9.0,8.5,9.0,8.5,8.0,11.0,13.5,10.5,10.0,10.0,10.0,10.0,13.0,12.0,11.5,10.0
ear_ear_delay_audio_send,18.0,18.0,38.5,112.5,106.5,174.5,106.5,72.5,232.5,10.5,16.5,8.5,17.5,12.5,10.5,19.0,10.0,18.0
audio_recv_kbitsReceivedPerSecond,0,6,8,7,7,7,7,7,7,6,30,24,27,38,43,41,37,44
video_recv_kbitsReceivedPerSecond,0,175,190,209,148,184,156,177,153,401,342,231,235,164,207,234,206,158
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.768,93.768,93.276,91.5,91.644,90.012,91.644,92.46000000000001,93.94800000000001,93.804,93.99600000000001,93.78,93.9,93.94800000000001,93.744,93.96000000000001
kpi_audio_synchronization,4.420009193714176,4.420009193714176,4.410752114219968,4.373993875000001,4.377165790194112,4.339293889107904,4.377165790194112,4.394506059448,4.423293483768257,4.420670461442753,4.424159970336449,4.420229860936,4.422423067,4.423293483768257,4.4195671256965126,4.423510474048
eye_eye_delay_video_send,33.0,32.5,33.0,32.5,33.0,31.5,31.0,34.0,52.5,44.5,42.0,41.0,43.0,61.0,61.0,59.0,56.5,54.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-15.0,-14.5,5.5,80.0,73.5,143.0,75.5,38.5,180.0,-34.0,-25.5,-32.5,-25.5,-48.5,-50.5,-40.0,-46.5,-36.0
kpi_av_synchronization,5,5,5,2.2,2.72,1,2.56,5,1,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911
max_resolution_percentage,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889
kpi_resolution_stability_norm,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911
max_resolution_percentage_norm,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5
kpi_q_video,1.6285714285714286,1.7428571428571429,1.8,1.457142857142857,1.6857142857142855,1.5142857142857142,1.6285714285714286,1.5142857142857142,2.75,2.45,1.95,1.95,1.5714285714285714,1.8,1.95,1.8,1.5142857142857142
qoe_simple_normal,3.706985148507925,3.726032767555544,3.7345280126911073,3.362189795634921,3.458415246529505,3.234524717837386,3.431113659227918,3.8942548315298064,3.8439633846047503,3.7610177744818274,3.760581095659555,3.697729547126984,3.7359214981964732,3.760507458410723,3.735945608227556
qoe_simple_smooth,3.6450803866031625,3.6831756246984013,3.701194679357774,3.2717136051587303,3.406034294148552,3.1535723368850053,3.3692088973231553,4.019254831529806,3.91896338460475,3.752684441148494,3.752247762326222,3.626300975698413,3.70258816486314,3.75217412507739,3.7026122748942227
